ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal,lat,lng
132364,Haruhiro Yamashita (-Matsuda),M,25.0,165.0,60.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,Gold,35.6897,139.6922
57075,Akio Kaminaga,M,27.0,179.0,102.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Open Class,Silver,35.6897,139.6922
62388,Masako Kondo,F,23.0,168.0,63.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Gold,35.6897,139.6922
39183,Juan lvaro Jos Gaxiola Robles,M,31.0,171.0,61.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Platform,Silver,19.4333,-99.1333
83326,Felipe Muoz Kapamas,M,17.0,181.0,74.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Breaststroke,Gold,19.4333,-99.1333
92691,Jos Pedraza Ziga,M,31.0,174.0,66.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 20 kilometres Walk,Silver,19.4333,-99.1333
98660,Mara Teresa Ramrez Gmez,F,14.0,171.0,62.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,Bronze,19.4333,-99.1333
101534,Joaqun Rocha Herrera,M,24.0,192.0,90.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Heavyweight,Bronze,19.4333,-99.1333
102126,Antonio Roldn Reyna,M,22.0,170.0,57.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Featherweight,Gold,19.4333,-99.1333
102129,Mara del Pilar Roldn Tapia (-de Gifennig),F,28.0,176.0,72.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Individual",Silver,19.4333,-99.1333
27290,Ricardo Delgado Nogales,M,21.0,161.0,51.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,Gold,19.4333,-99.1333
133999,Agustn Zaragoza Reyna,M,27.0,179.0,75.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Middleweight,Bronze,19.4333,-99.1333
124710,"Lambertus ""Bep"" van Klaveren (Steenhorst-)",M,20.0,173.0,57.0,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Featherweight,Gold,52.3728,4.8936
40596,"Carolina Anna ""Lien"" Gisolf (-Verdam)",F,17.0,181.0,69.0,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,Silver,52.3728,4.8936
61001,Lasse Kjus (Kristoffersen-),M,23.0,180.0,88.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,Gold,61.1167,10.4667
111472,Sture Sivertsen,M,27.0,190.0,83.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze,61.1167,10.4667
90003,Lasse Ingier Ottesen,M,19.0,182.0,68.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver,61.1167,10.4667
87493,Inger Helene Nybrten,F,33.0,175.0,63.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,61.1167,10.4667
86344,Harald Christian Strand Nilsen,M,22.0,185.0,90.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,Bronze,61.1167,10.4667
86341,Elin Nilsen,F,25.0,168.0,55.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,61.1167,10.4667
80827,Anita Moen-Guidon (-Moen Bonden),F,26.0,167.0,58.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,61.1167,10.4667
72272,Fred Brre Lundberg,M,24.0,181.0,68.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,Gold,61.1167,10.4667
72272,Fred Brre Lundberg,M,24.0,181.0,68.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Silver,61.1167,10.4667
69694,Hilde Synnve Lid,F,22.0,167.0,57.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Aerials,Bronze,61.1167,10.4667
63061,Johann Olav Koss,M,25.0,189.0,77.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 10,000 metres",Gold,61.1167,10.4667
111472,Sture Sivertsen,M,27.0,190.0,83.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,61.1167,10.4667
63061,Johann Olav Koss,M,25.0,189.0,77.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 5,000 metres",Gold,61.1167,10.4667
46592,Stine Lise Hattestad (-Bratsberg),F,27.0,172.0,64.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold,61.1167,10.4667
31033,Trude Dybendahl-Hartz,F,28.0,173.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,61.1167,10.4667
14852,Espen Odd Bredesen,M,26.0,176.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver,61.1167,10.4667
14852,Espen Odd Bredesen,M,26.0,176.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold,61.1167,10.4667
4686,Knut Tore Apeland,M,25.0,174.0,67.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Silver,61.1167,10.4667
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,61.1167,10.4667
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,Silver,61.1167,10.4667
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,Bronze,61.1167,10.4667
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,Silver,61.1167,10.4667
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold,61.1167,10.4667
63061,Johann Olav Koss,M,25.0,189.0,77.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,500 metres",Gold,61.1167,10.4667
115493,Kjell Storelid,M,23.0,175.0,77.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 10,000 metres",Silver,61.1167,10.4667
115493,Kjell Storelid,M,23.0,175.0,77.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 5,000 metres",Silver,61.1167,10.4667
126500,Bjarte Engen Vik,M,22.0,174.0,62.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Silver,61.1167,10.4667
126500,Bjarte Engen Vik,M,22.0,174.0,62.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,Bronze,61.1167,10.4667
131280,Marit Elisabeth Wold-Mikkelsplass,F,28.0,172.0,57.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Silver,61.1167,10.4667
115409,Martin Stokken,M,29.0,183.0,72.0,Norway,NOR,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,59.9133,10.7389
123284,Vegard Ulvang,M,30.0,180.0,73.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,61.1167,10.4667
125716,Roel Velasco,M,20.0,158.0,48.0,Philippines,PHI,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Flyweight,Bronze,12.8694,124.1419
102260,Yana Sergeyevna Romanova,F,30.0,166.0,61.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,43.5853,39.7203
109742,Yekaterina Vladimirovna Shikhova,F,28.0,172.0,63.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Bronze,43.5853,39.7203
133782,Ruslan Albertovich Zakharov,M,26.0,173.0,72.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold,43.5853,39.7203
132818,Semyon Andreyevich Yelistratov,M,23.0,175.0,70.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold,43.5853,39.7203
132638,Dmitry Semyonovich Yaparov,M,28.0,186.0,86.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,43.5853,39.7203
130402,"Victor Ivan ""Vic"" Wild",M,27.0,179.0,82.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,Gold,43.5853,39.7203
130402,"Victor Ivan ""Vic"" Wild",M,27.0,179.0,82.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold,43.5853,39.7203
127754,Maksim Mikhaylovich Vylegzhanin,M,31.0,174.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Silver,43.5853,39.7203
127754,Maksim Mikhaylovich Vylegzhanin,M,31.0,174.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,43.5853,39.7203
127754,Maksim Mikhaylovich Vylegzhanin,M,31.0,174.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver,43.5853,39.7203
127185,Aleksey Anatolyevich Volkov,M,25.0,176.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold,43.5853,39.7203
109863,Anton Vladimirovich Shipulin,M,26.0,185.0,82.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold,43.5853,39.7203
126690,Olga Gennadyevna Vilukhina,F,25.0,172.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,43.5853,39.7203
126690,Olga Gennadyevna Vilukhina,F,25.0,172.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver,43.5853,39.7203
123616,Yevgeny Romanovich Ustyugov,M,28.0,168.0,60.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold,43.5853,39.7203
121855,Aleksandr Vladimirovich Tretyakov,M,28.0,186.0,84.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Men's Skeleton,Gold,43.5853,39.7203
121669,Maksim Leonidovich Trankov,M,30.0,187.0,77.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,43.5853,39.7203
113511,Dmitry Vladimirovich Sovolyov,M,24.0,183.0,74.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,43.5853,39.7203
112516,Aleksandr Aleksandrovich Smyshlyayev,M,26.0,170.0,74.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze,43.5853,39.7203
111723,Yuliya Igorevna Skokova,F,31.0,175.0,71.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Bronze,43.5853,39.7203
110077,Yekaterina Yevgenyevna Shumilova,F,27.0,173.0,57.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,43.5853,39.7203
95546,Yevgeny Viktorovich Plyushchenko,M,31.0,178.0,72.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,43.5853,39.7203
127236,Tetiana Andrivna Volosozhar,F,27.0,159.0,44.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,43.5853,39.7203
86221,Yelena Valeryevna Nikitina,F,21.0,169.0,57.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Women's Skeleton,Bronze,43.5853,39.7203
89028,Nikolay Igorevich Olyunin,M,22.0,180.0,84.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Boardercross,Silver,43.5853,39.7203
70941,Yekaterina Aleksandrovna Lobysheva,F,28.0,178.0,69.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Bronze,43.5853,39.7203
3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Gold,43.5853,39.7203
3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold,43.5853,39.7203
3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Bronze,43.5853,39.7203
3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold,43.5853,39.7203
4579,Vladislav Nikolayevich Antonov,M,22.0,179.0,80.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver,43.5853,39.7203
10994,Aleksandr Andreyevich Bessmertnykh,M,27.0,182.0,78.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,43.5853,39.7203
12494,Yekaterina Aleksandrovna Bobrova,F,23.0,160.0,49.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,43.5853,39.7203
20478,Ilya Grigoryevich Chernousov,M,27.0,175.0,75.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze,43.5853,39.7203
27442,Albert Mikhaylovich Demchenko,M,42.0,185.0,95.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,Silver,43.5853,39.7203
27442,Albert Mikhaylovich Demchenko,M,42.0,185.0,95.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver,43.5853,39.7203
74228,Dmitry Vladimirovich Malyshko,M,26.0,184.0,77.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold,43.5853,39.7203
27609,Aleksandr Vladimirovich Denisyev,M,22.0,189.0,100.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver,43.5853,39.7203
38449,Yevgeny Aleksandrovich Garanichev,M,25.0,169.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,Bronze,43.5853,39.7203
42244,Olga Borisovna Graf,F,30.0,160.0,56.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze,43.5853,39.7203
42244,Olga Borisovna Graf,F,30.0,160.0,56.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Bronze,43.5853,39.7203
42929,Vladimir Viktorovich Grigoryev,M,31.0,178.0,83.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Silver,43.5853,39.7203
42929,Vladimir Viktorovich Grigoryev,M,31.0,178.0,83.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold,43.5853,39.7203
52871,Tatyana Ivanovna Ivanova,F,22.0,173.0,70.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver,43.5853,39.7203
134105,Alyona Igorevna Zavarzina,F,24.0,175.0,60.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Bronze,43.5853,39.7203
64443,Nikita Valeryevich Kryukov,M,28.0,184.0,74.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Silver,43.5853,39.7203
68324,Aleksandr Gennadyevich Legkov,M,30.0,177.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold,43.5853,39.7203
68324,Aleksandr Gennadyevich Legkov,M,30.0,177.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,43.5853,39.7203
34230,Olga Aleksandrovna Fatkulina,F,24.0,172.0,62.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's 500 metres,Silver,43.5853,39.7203
134154,Olga Alekseyevna Zaytseva (-Augustin),F,35.0,168.0,66.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,43.5853,39.7203
41606,"Mara Victoria ""Mariv"" Gonzlez Laguillo",F,30.0,153.0,49.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
41592,Marco Antonio Gonzlez Junquera,M,26.0,177.0,75.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
8131,Sonia Barrio Gutirrez,F,22.0,164.0,56.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
82518,Teresa Motos Izeta,F,28.0,167.0,63.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
83316,Almudena Muoz Martnez,F,23.0,162.0,52.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Lightweight,Gold,41.3828,2.1769
87896,"Miguel ngel ""Miki"" Oca Gaia",M,22.0,187.0,83.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
92695,Sergio Pedrerol Cavalle,M,22.0,190.0,78.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
92971,Antonio Pealver Asencio,M,23.0,193.0,93.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,Silver,41.3828,2.1769
95426,Daniel Plaza Montero,M,26.0,181.0,64.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,Gold,41.3828,2.1769
100218,Faustino Reyes Lpez,M,17.0,175.0,57.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Featherweight,Silver,41.3828,2.1769
81956,Jos Manuel Moreno Perin,M,23.0,180.0,79.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold,41.3828,2.1769
102150,Jess Miguel Rolln Prada,M,24.0,187.0,87.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
105256,"Arnzazu Isabel Mara ""Arantxa"" Snchez Vicario",F,20.0,169.0,56.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,Bronze,41.3828,2.1769
105514,Jordi Sans Juan,M,26.0,180.0,70.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
112897,"Francisco ""Paco"" Soler Atencia",M,22.0,170.0,69.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold,41.3828,2.1769
119099,Maider Tellera Goi,F,19.0,160.0,60.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
124433,Jos Mara van der Ploeg Garca,M,34.0,177.0,89.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's One Person Dinghy,Gold,41.3828,2.1769
125570,Antonio Vzquez Megido,M,31.0,188.0,76.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Team,Gold,41.3828,2.1769
126263,Natalia Va Dufresne Perea,F,19.0,178.0,65.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's One Person Dinghy,Silver,41.3828,2.1769
105201,"Francisco ""Kiko"" Snchez Luna",M,26.0,190.0,72.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Gold,41.3828,2.1769
133593,Theresa Zabell Lucas,F,27.0,164.0,53.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,Gold,41.3828,2.1769
75706,Conchita Martnez Bernat,F,20.0,170.0,59.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,Silver,41.3828,2.1769
74560,Domingo Jos Manrique de Lara Peate,M,30.0,185.0,104.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,41.3828,2.1769
38590,Javier Garca Chico,M,26.0,177.0,71.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,Bronze,41.3828,2.1769
37773,Nagore Gabellanes Marieta,F,19.0,170.0,64.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
33308,Manuel Estiarte Duocastella,M,30.0,178.0,62.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
29477,Luis Doreste Blanco,M,31.0,175.0,72.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,41.3828,2.1769
29464,Natalia Dorado Gmez,F,25.0,167.0,62.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
22246,Mercedes Coghen Alberdingk-Thijm,F,29.0,170.0,55.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
17357,Jordi Joan Calafat Estelrich,M,24.0,174.0,64.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Gold,41.3828,2.1769
74564,Silvia Manrique Prez,F,19.0,159.0,59.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
17213,Fermn Cacho Ruiz,M,23.0,175.0,65.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 1,500 metres",Gold,41.3828,2.1769
7311,Daniel Ballart Sans,M,19.0,178.0,73.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
5288,Jordi Arrese Casta,M,27.0,175.0,74.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,Silver,41.3828,2.1769
3332,Jos Emilio Amavisca Grate,M,21.0,182.0,68.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold,41.3828,2.1769
2629,Alfonso Prez Muoz,M,19.0,178.0,69.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold,41.3828,2.1769
43587,Patricia Guerra Cabrera,F,27.0,181.0,69.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,Gold,41.3828,2.1769
49341,Juan Carlos Holgado Romero,M,24.0,178.0,70.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Team,Gold,41.3828,2.1769
71479,Martn Lpez-Zubero Purcell,M,23.0,188.0,78.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,Gold,41.3828,2.1769
7834,Mara del Carmen Barea Cobos,F,25.0,164.0,56.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold,41.3828,2.1769
38677,Pedro Francisco Garca Aguado,M,23.0,193.0,83.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
105256,"Arnzazu Isabel Mara ""Arantxa"" Snchez Vicario",F,20.0,169.0,56.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,Silver,41.3828,2.1769
41339,Salvador Emilio Gmez Agera,M,24.0,194.0,96.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,41.3828,2.1769
119287,Carl Josef Ternstrm,M,23.0,172.0,66.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold,59.3294,18.0686
